RAdeg,DEdeg,GaiaDR2,GLON,GLAT,plx,e_plx,pmRA,e_pmRA,pmDE,e_PMDE,RADEcor,RAP1lxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,o_Gmag,Gmag,Bp-Rp,PMemb,Cluster,ClusterDist(pc),TIC,AbsMag,Sector,120s Data,200s Data,200s QLP Data,600s TESS-SPOC Data,600s QLP Data,1800s TESS-SPOC Data,1800s QLP Data,HighestFrequency,HighestAmplitude,AverageNoise,Skewness,num sectors,SNR,log10Skewness,Period,Delta Scuti,Close/eclipsing binary,log10(Period),ClusterAge,GaiaDR3,RAdeg_dr3,DEdeg_dr3,plx_dr3,e_plx_dr3,Gmag_dr3,Bp_Rp_dr3,Diff RAdeg,Diff DEdeg,Diff plx,Diff e_plx,Diff Gmag,Diff Bp-Rp,Diff AbsMag,AbsMag_dr3,AbsMag_stars,vbroad,vbroad_error
132.81119434908,-42.71548916477,5523945421514213888,263.3858125388,0.9828586199,2.2016,0.0366,-12.544,0.056,6.552,0.057,0.1428,0.2342,-0.2067,0.0357,0.3405,0.1365,-0.2045,0.1497,-0.1439,0.0918,268,10.212967,0.19464,1.0,Trumpler_10,441.755,29210861,1.98705963117594,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.2116528105779,0.813532654189638,0.015401357317266,15.5045953567607,4,52.822140116028000,1.1904604363831,0.0283996893125,1,,-1.5466864110306,45.5,5523945421514213888,132.81119201104600,-42.7154881656453,2.3047451477018700,0.014086425,10.217643,0.19355297,0.000002338034,-0.0000009991247,-0.10314514770187,0.022513575,-0.004676,0.00108703,-0.00467599999999,1.99173563117593,2.030757546533,235.12407,20.765524
131.83563111869,-42.7243619914,5524164705364517248,262.9396584512,0.4218358627,2.232,0.0483,-12.301,0.077,6.605,0.09,0.1728,-0.1642,-0.3246,-0.1052 -,0.0152,-0.0756,-0.464,0.2614,0.1643,0.1739,209,10.14778,0.190576,1.0,Trumpler_10,441.755,28709675,1.92187263117593,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.3377527013205,3.82333373737687,0.0149107608002252,41.9201544706892,5,256.414396864252,1.6224228743012,0.0299960230961,1,,-1.5229363206773,45.5,5524164705364517248,131.83562880326000,-42.72436101306190,2.318203201310930,0.016496798,10.152638,0.18599701,0.00000231543,-0.0000009783381,-0.08620320131093,0.031803202,-0.004858,0.00457899,-0.004858,1.92673063117593,1.97839550615387,137.75546,13.398765
131.68493874122,-42.89332732124,5524161922225720320,263.0020138589,0.229786763,2.2264,0.0317,-12.724,0.052,6.516,0.052,0.0168,0.0281,-0.2236,0.0862,0.2223,0.1511,-0.2478,0.2861,-0.0711,0.0362,286,10.028233,0.158795,1.0,Trumpler_10,441.755,28704987,1.80232563117593,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.7026729214116,0.884877438112297,0.0096379452134906,26.0605901404149,5,91.8118352523627,1.415984246059,0.0305785402436,1,,-1.5145832507511,45.5,5524161922225720320,131.68493631420800,-42.893326340110300,2.3293372957882900,0.014573147,10.031362,0.15518665,0.000002427012,-0.0000009811297,-0.10293729578829,0.017126853,-0.003129,0.00360835,-0.003129,1.80545463117593,1.86752390186899,147.63704,22.885366
132.60752751324,-42.03967696485,5524582421006485120,262.7682984317,1.2962039172,2.1506,0.035,-12.747,0.063,6.361,0.054,0.1405,-0.027,-0.1588,-0.0874,0.4001,-0.0736,-0.2938,0.0498,-0.1162,0.2255,234,10.682187,0.336387,0.9,Trumpler_10,441.755,29207986,2.45627963117594,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7151633936463,0.207873847119584,0.0213814150496377,1.02842680725437,4,9.72217445089568,0.01217338855708,0.031530658934,1,,-1.501266953185,45.5,5524582421006485120,132.60752516109800,-42.03967600190280,2.326135496531580,0.012783126,10.682526,0.3351555,0.000002352142,-0.0000009629472,-0.17553549653158,0.022216874,-0.000339,0.0012315,-0.00033899999999,2.45661863117593,2.51570104311023,221.30428,12.646836
132.50191089744,-43.03528738138,5523910928637162880,263.4888776099,0.6046761478,2.2109,0.0317,-12.618,0.057,6.507,0.049,0.0634,0.0562,-0.182,0.0493,0.2015,0.0786,-0.1834,0.1444,0.0363,0.0193,207,10.492811,0.301563,1.0,Trumpler_10,441.755,28944596,2.26690363117593,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3418974727192,1.72315632175932,0.0205809787712685,19.1250679169845,4,83.7256741241522,1.2816029860959,0.0394603443202,1,,-1.4038391295321,45.5,5523910928637162880,132.5019085011780,-43.03528640206520,2.304034522818900,0.013710517,10.4935255,0.29868507,0.000002396262,-0.0000009793148,-0.0931345228189,0.017989483,-0.0007145,0.00287793,-0.0007145,2.26761813117593,2.30597041055583,241.40233,67.96128
133.7168983168,-44.22425163556,5331613148166850688,264.9653719713,0.520528832,2.2648,0.0463,-13.351,0.068,6.664,0.093,-0.1608,-0.0701,-0.2955,0.1486,0.2524,0.1888,-0.5093,0.2469,-0.0333,-0.1052,213,11.249331,0.686995,0.8,Trumpler_10,441.755,30122455,3.02342363117593,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.3758917621509,1.26528995010209,0.076484759566849,3.6847418489423500,4,16.5430336352983,0.566407066820022,0.042779116629,1,,-1.368768187673,45.5,5331613148166850688,133.71689571926100,-44.22425064026710,2.3654243379760800,0.030680504,11.243627,0.67888355,0.000002597539,-0.0000009952929,-0.10062433797608,0.015619496,0.005704,0.00811145,0.005704,3.01771963117593,3.11317230488422,51.564068,18.706554
133.71157684884,-44.22896835111,5331613148166851584,264.966515738,0.5145722795,2.2856,0.031,-14.194,0.045,5.868,0.067,-0.1013,-0.0468,-0.2433,0.0891,0.2468,0.1225,-0.507,0.1829,-0.0235,-0.0695,220,10.706132,0.336311,0.7,Trumpler_10,441.755,30122473,2.48022463117593,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3751889166043,1.00574681052899,0.0171742487146425,16.4084692070336,4,58.5613279066761,1.2150680663701,0.0427804029122,1,,-1.3687551294952,45.5,5331613148166851584,133.7115740980240,-44.22896746814570,2.3787162876122700,0.013659894,10.707125,0.33486557,0.000002750816,-0.0000008829643,-0.09311628761227,0.017340106,-0.000993,0.00144543,-0.000993,2.48121763117593,2.58883823147231,102.87889,15.1603565
134.7531941489,-41.80966778129,5524417906578326016,263.6215421069,2.6652251741,2.1897,0.0358,-12.055,0.058,6.107,0.056,0.0295,-0.1719,-0.186,0.0980,0.2151,0.1617,-0.2952,0.3059,-0.0222,0.1122,251,10.864573,0.365218,0.5,Trumpler_10,441.755,191176390,2.63866563117593,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.233424512277,0.564782758919894,0.0265121796062926,5.86404443049922,4,21.302766023275,0.7681972521937,0.043041437971,1,,-1.366113227759,45.5,5524417906578326016,134.7531918912400,-41.80966685802970,2.3332414907760200,0.013341729,10.8652935,0.35942078,0.00000225766,-0.0000009232603,-0.14354149077602,0.022458271,-0.0007205,0.00579722,-0.0007205,2.63938613117593,2.70509195325685,108.24849,15.035035
131.70151032027,-42.03536685156,5524972300954179584,262.3407035645,0.7765511961,2.1477,0.0351,-11.988,0.062,6.966,0.076,-0.1391,0.0584,-0.17,0.2162,0.0398,0.1915,-0.5721,-0.0206,-0.0199,-0.0306,238,10.847237,0.34942,0.7,Trumpler_10,441.755,28707284,2.62132963117593,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.9425371893017,0.628200224644252,0.0219010522193179,9.39514524795015,4,28.6835636184706,0.97290349863512,0.0435871582881,1,,-1.3606414443576,45.5,5524972300954179584,131.70150811122900,-42.03536584928590,2.3537865375454000,0.029277354,10.847188,0.34509563,0.000002209041,-0.0000010022741,-0.2060865375454,0.005822646,0.000049,0.00432437,0.000049,2.62128063117593,2.70602337289034,13.182987,8.523233
130.71500149428,-43.14607063892,5524797994001248512,262.7591732839,-0.4827995823,2.247,0.0313,-12.025,0.049,6.536,0.051,-0.0006,-0.1019,-0.144,0.0240,0.3301,0.0583,-0.314,0.1167,-0.0063,0.0871,249,10.752886,0.338383,1.0,Trumpler_10,441.755,393406563,2.52697863117593,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.1431087998164,4.60834144674766,0.0169828318455111,60.4527938125734,4,271.352945649387,1.7814163764846,0.0451607770634,1,,-1.3452385939516,45.5,5524797994001248512,130.7149992063730,-43.14606965953610,2.2977399489164400,0.0131532755,10.754557,0.33451748,0.000002287907,-0.0000009793839,-0.05073994891644,0.0181467245,-0.001671,0.00386552,-0.001671,2.52864963117593,2.56106137515256,29.129028,9.3940115
132.3545005619,-43.44147473155,5523896321448098432,263.7353318513,0.2644048569,2.2238,0.032,-12.136,0.059,6.812,0.058,-0.0444,-0.1033,-0.3216,0.0634,0.1632,0.0555,-0.4817,0.0665,-0.0723,0.0759,242,10.325207,0.209639,1.0,Trumpler_10,441.755,271062192,2.09929963117594,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6786959117386,1.39675347286299,0.0184346457815649,23.5669560682627,4,75.7678498091771,1.3723034922347,0.0461282359452,1,,-1.3360331535408,45.5,5523896321448098432,132.35449824476400,-43.4414737007656,2.29984095308959,0.014343166,10.32793,0.20868587,0.000002317136,-0.0000010307844,-0.07604095308959,0.017656834,-0.002723,0.00095313,-0.00272299999999,2.10202263117593,2.13641901577514,309.53162,35.375973
135.49481943572,-41.87708305228,5428325641194128768,264.0360856604,3.0372021551,2.4315,0.0281,-12.257,0.045,6.311,0.047,0.1108,-0.0437,-0.0507,0.0535,0.3719,0.062,-0.1403,0.0238,-0.0761,0.1455,296,10.647517,0.333097,0.5,Trumpler_10,441.755,191446519,2.42160963117593,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5813307170268,0.635927735359173,0.0186994289992129,9.58166594278202,3,34.0078691914037,0.98144102545185,0.0485877232016,1,,-1.3134734513002,45.5,5428325641194128768,135.49481714493,-41.877082116402500,2.498038481093600,0.013689796,10.65017,0.3306465,0.00000229079,-0.0000009358775,-0.0665384810936,0.014410204,-0.002653,0.0024505,-0.002653,2.42426263117593,2.63816562094696,102.25287,14.283655
131.87054416316,-44.16548096349,5523750812257251072,264.0774295482,-0.4630195613,2.2071,0.0373,-11.927,0.067,7.403,0.049,-0.0551,-0.203,-0.3187,0.0345,0.4059,0.1379,-0.176,0.2294,0.0419,0.0185,245,10.758963,0.377971,0.3,Trumpler_10,441.755,28785998,2.53305563117593,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3952059059927,2.71050275847801,0.0227252666741865,30.4595664631281,4,119.272649132732,1.4837237176471,0.0490311303847,1,,-1.3095280942272,45.5,5523750812257251072,131.8705419106010,-44.16547986911820,2.1721284987494700,0.014552449,10.760464,0.37549782,0.000002252559,-0.0000010943718,0.03497150125053,0.022747551,-0.001501,0.00247318,-0.001501,2.53455663117593,2.44489156832046,68.58914,9.824168
132.6181815527,-42.93622088501,5523936526642204160,263.4662325214,0.7332674889,2.2629,0.0294,-12.456,0.047,6.423,0.046,-0.1161,-0.2611,-0.2044,0.1157,0.3303,0.2003,-0.3963,0.2979,-0.0064,0.0358,232,11.167642,0.506572,1.0,Trumpler_10,441.755,29132353,2.94173463117594,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.5358266490551,0.197205677667283,0.0289673644534454,0.923666601798767,4,6.80785709670688,-0.034484759437364,0.0643673505498,1,,-1.1913343666716,45.5,5523936526642204160,132.61817919423000,-42.936219908685900,2.301476889083360,0.01306441,11.16624,0.50189114,0.00000235847,-0.0000009763241,-0.03857688908336,0.01633559,0.001402,0.00468086,0.00140200000001,2.94033263117593,2.97627309081874,217.94778,36.5774
131.10856031588,-44.18877596558,5522447478665318912,263.754461783,-0.9044886901,2.3467,0.03,-13.121,0.053,6.877,0.048,0.012,-0.0727,-0.3528,0.0144,0.4343,0.0402,-0.398,0.0657,-0.0455,0.0869,234,11.872411,0.660176,0.8,Trumpler_10,441.755,430591454,3.64650363117593,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.1528596669161,0.459252097146387,0.0297547925617875,3.01430310198066,5,15.4345588594753,0.47918692047336,0.0896631025464,1,,-1.0473862376377,45.5,5522447478660040064,131.10825873448700,-44.18916564130950,,,18.55054,,0.000301581393,0.0003896757295,2.3467,0.03,-6.678129,0.660176,-6.67812899999997,10.3246326311759,,,
130.73024819551,-43.27717337862,5524793114918417792,262.8691927908,-0.5549668371,2.4037,0.0306,-12.151,0.053,6.678,0.047,-0.0223,-0.0509,-0.1918,0.0634,0.3094,0.0746,-0.3079,0.0427,-0.0698,0.1126,222,10.842463,0.681311,0.8,Trumpler_10,441.755,393406112,2.61655563117593,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.6544638111478,0.221140603359777,0.0141075985386868,1.95279401385191,4,15.6752832704553,0.29065643511301,0.0938573744982,1,,-1.0275315986095,45.5,5524793114918417792,130.7302458852230,-43.27717239256670,2.4371473637360000,0.009988903,10.844114,0.67369556,0.000002310287,-0.0000009860533,-0.033447363736,0.020611097,-0.001651,0.00761544,-0.001651,2.61820663117593,2.77852294941656,,
134.32963560689,-40.77197106426,5620780583105889792,262.6259173094,3.1003470104,2.3976,0.0341,-12.203,0.048,6.256,0.053,-0.0224,-0.1704,-0.2103,0.0429,0.3171,0.139,-0.4034,0.3147,0.0016,0.0725,241,10.836229,0.386297,0.6,Trumpler_10,441.755,190933444,2.61032163117593,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47496040514004,0.17139843376271,0.0218473601021426,1.19135666734691,4,7.84526976995727,0.07604179966213,0.1055413381419,1,,-0.9765774037731,45.5,5620780583105889792,134.32963336131700,-40.77197014469480,2.4673471479804700,0.014731364,10.836815,0.38034344,0.000002245573,-0.0000009195652,-0.06974714798047,0.019368636,-0.000586,0.00595356,-0.000586,2.61090763117593,2.79796628827921,91.25216,35.162716
131.44418693369,-42.26892799834,5524940140236693504,262.40378642,0.4816527606,2.1685,0.0783,-12.195,0.106,6.633,0.095,-0.0318,-0.2836,-0.058,0.2505,0.2274,0.3196,-0.2605,0.6626,-0.1126,-0.0573,119,10.9603,0.396138,1.0,Trumpler_10,441.755,28470283,2.73439263117593,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.20113912454669,0.413786645392127,0.0198533211090869,4.8062464741708,4,20.8421877185443,0.6818060385502,0.10868219537429,1,,-0.96384159744121,45.5,5524940140240025216,131.44418467355800,-42.26892700777910,2.299064871448810,0.021970062,10.959608,0.38829613,0.000002260132,-0.0000009905609,-0.13056487144881,0.056329938,0.000692,0.00784187,0.000692,2.73370063117593,2.76736412845334,61.779705,11.751367
131.57361338291,-42.75865011072,5524175464262820352,262.8458659451,0.2503454917,2.1876,0.0482,-12.378,0.08,6.712,0.085,-0.0379,-0.1363,-0.2371,0.0611,0.2203,0.0943,-0.4859,0.2727,-0.0511,0.0481,277,8.689833,-0.070053,1.0,Trumpler_10,441.755,28471488,0.463925631175934,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.40287803142871,0.116603752081433,0.0053530946058945,4.14928305299697,5,21.7824941769264,0.61797306224803,0.15617976714401,1,,-0.80637522901735,45.5,5524175464262820352,131.5736109771830,-42.75864911031290,2.2877815912684900,0.020777378,8.696902,-0.077692986,0.000002405727,-0.0000010004071,-0.10018159126849,0.027422622,-0.007069,0.007639986,-0.007069,0.470994631175934,0.493974805512118,228.09822,22.666037
131.82198055328,-42.60169638737,5524172131368119168,262.8378424886,0.4909862781,2.224,0.0475,-13.425,0.084,6.015,0.101,-0.0644,-0.0842,-0.235,0.0844,0.0239,0.0804,-0.4378,-0.0334,0.0542,-0.0148,217,8.667487,-0.066499,0.6,Trumpler_10,441.755,28709340,0.441579631175934,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.33741983128473,1.43331465769819,0.0073886344779889,65.0543233602751,5,193.989114222405,1.8132761640662,0.15779292308575,1,,-0.80191247852665,45.5,5524172131368119168,131.821977997593,-42.60169545114390,2.2672431711392700,0.026733799,8.675016,-0.07682133,0.000002555687,-0.0000009362261,-0.04324317113927,0.020766201,-0.007529,0.01032233,-0.007529,0.449108631175934,0.452506512455042,,
131.70744046858,-42.59966085226,5524178213041833472,262.7834038547,0.4265717511,2.2412,0.0391,-12.835,0.068,6.681,0.076,-0.0839,-0.0087,-0.1187,0.1451,0.1534,0.1,-0.4847,-0.1134,0.0048,0.0183,207,10.950428,0.414021,1.0,Trumpler_10,441.755,28705768,2.72452063117593,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.09514309943367,0.307751753864239,0.0206201376471109,2.04294374673491,5,14.924815688966,0.31025640832654,0.16406505699479,1,,-0.7849839062735,45.5,5524178213041833472,131.70743807008100,-42.59965986416040,2.307953427370420,0.01386046,10.951832,0.40848255,0.000002398499,-0.0000009880996,-0.06675342737042,0.02523954,-0.001404,0.00553845,-0.001404,2.72592463117593,2.76796720430732,67.89334,13.452075
131.89050132703,-42.48524375064,5524186150141895808,262.7788741857,0.6033823303,2.242,0.0439,-11.816,0.077,6.354,0.079,-0.0059,0.0353,-0.1984,0.0520,0.225,0.0292,-0.3589,-0.1412,-0.2308,0.0987,262,8.051665,-0.06298,1.0,Trumpler_10,441.755,28709025,-0.174242368824066,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48509156058266,2.13981181669064,0.0040556471373973,61.0999879701735,4,527.612917050732,1.7860411247354,0.18231236232888,1,,-0.73918388148664,45.5,5524186150141895808,131.89049910039000,-42.48524278453330,2.3049935969094900,0.028335353,8.063004,-0.06880283,0.00000222664,-0.0000009661067,-0.06299359690949,0.015564647,-0.011339,0.00582283,-0.011339,-0.162903368824066,-0.123647383542464,274.84503,18.127792
133.05243133726,-43.00029217748,5523923637440702592,263.7180081852,0.9374614354,2.3523,0.0334,-11.665,0.062,7.634,0.057,0.0851,-0.0618,-0.2941,0.0043,0.2706,0.0517,-0.3723,0.1429,-0.0554,0.198,242,10.102027,0.147285,0.3,Trumpler_10,441.755,29504836,1.87611963117593,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.429733191289,0.0443232100746809,0.0146871505843939,0.609917879260997,4,3.0178222671576200,-0.214728635455908,0.012750266504,0,,-1.894480737582,45.5,5523923637440702592,133.052429136046,-43.00029106493940,2.434343672422860,0.015273094,10.105429,0.14422321,0.000002201214,-0.0000011125406,-0.08204367242286,0.018126906,-0.003402,0.00306179,-0.003402,1.87952163117593,2.03733845225715,137.62296,18.843637
